loan_status,loan_amnt,int_rate,grade,emp_length,home_ownership,annual_inc,age
0,18000,13.35,C,0,MORTGAGE,95004,24
0,2000,16.89,D,1,RENT,21600,22
0,28000,5.99,A,3,MORTGAGE,258000,31
0,1800,12.61,C,2,RENT,45000,25
0,6400,14.79,C,,RENT,41508,25
0,6650,10.37,B,0,MORTGAGE,43000,22
0,11400,7.66,A,9,RENT,41500,26
0,12000,5.42,A,,MORTGAGE,33600,24
0,20000,6.91,A,3,MORTGAGE,105000,29
0,25000,9.62,B,12,MORTGAGE,70000,24
0,6000,12.99,C,2,RENT,48000,25
0,12000,9.99,B,2,OWN,72000,27
0,12000,9.63,B,1,MORTGAGE,160000,25
0,30000,15.23,C,6,RENT,92004,23
0,8000,,C,,RENT,67200,23
0,4000,,B,29,RENT,36000,22
0,2000,7.66,A,1,RENT,38400,23
0,16800,6.91,A,3,MORTGAGE,121000,27
0,16000,7.49,A,,MORTGAGE,60000,23
0,1500,6.17,A,2,MORTGAGE,42000,23
0,10000,5.99,A,0,RENT,33000,37
0,9500,16.77,D,2,MORTGAGE,46000,31
0,3000,10.99,B,0,RENT,65000,50
0,2000,15.27,C,4,MORTGAGE,80000,24
0,15000,9.99,B,4,MORTGAGE,199000,25
0,7200,11.71,B,3,RENT,29088,44
0,8000,13.49,C,6,OWN,48000,29
0,7250,,A,4,MORTGAGE,80000,22
0,2500,12.68,C,0,RENT,20640,22
0,20000,,B,8,MORTGAGE,192000,28
0,6000,15.62,D,4,RENT,50000,31
0,20000,13.72,C,2,RENT,92000,29
0,4000,7.29,A,4,RENT,38400,24
0,6000,7.51,A,12,MORTGAGE,31000,21
0,5550,9.99,B,2,OWN,38400,26
0,12000,6.03,A,6,OWN,90000,21
0,12000,9.91,B,5,MORTGAGE,97000,23
0,4000,12.69,B,6,MORTGAGE,60000,25
0,3075,5.42,A,5,RENT,36000,29
0,5000,6.99,A,8,RENT,21648,24
0,13600,10.99,B,3,OWN,53400,26
0,9250,9.62,B,4,MORTGAGE,44500,23
0,5000,5.42,A,19,MORTGAGE,54000,40
0,24000,14.91,D,1,MORTGAGE,95000,38
0,6000,6.03,A,11,MORTGAGE,54000,23
0,4000,,A,0,MORTGAGE,50000,27
0,10000,9.63,B,5,MORTGAGE,205000,24
0,10000,8.9,A,17,MORTGAGE,60000,22
0,6000,6.17,A,4,RENT,70000,26
0,6000,5.42,A,2,RENT,74000,29
0,12000,11.71,B,13,RENT,42600,30
0,2800,13.49,C,1,RENT,45000,22
0,7875,9.99,B,0,MORTGAGE,290000,27
0,5200,5.42,A,2,RENT,30000,28
0,7500,16.4,E,0,RENT,50000,26
0,25000,,A,9,MORTGAGE,156000,34
0,12000,11.49,B,2,RENT,57000,27
0,5000,10.99,B,1,RENT,88000,23
0,10000,5.79,A,6,MORTGAGE,75000,27
0,6000,8.9,A,0,OWN,37000,23
0,4800,6.99,A,12,MORTGAGE,76176,29
0,24000,7.66,A,4,RENT,72000,29
0,8000,10.38,B,8,RENT,88000,44
0,15000,7.88,A,5,OWN,91000,22
0,11525,12.99,C,4,RENT,41000,24
0,25000,7.49,A,4,MORTGAGE,135000,24
0,8000,13.98,C,1,RENT,50000,27
0,6000,7.88,A,2,MORTGAGE,113217.4,24
0,23750,12.99,C,20,MORTGAGE,110000,26
0,35000,8.49,A,2,OWN,108000,23
0,11000,7.49,A,14,RENT,38400,29
0,15000,11.86,B,3,RENT,90000,24
0,8400,12.98,C,8,OWN,51996,22
0,14000,12.69,B,4,RENT,75000,34
0,8000,,B,0,MORTGAGE,85000,26
0,10000,7.14,A,25,MORTGAGE,72000,42
0,15000,15.96,C,14,OWN,60000,28
0,12000,,B,4,MORTGAGE,74000,29
0,22000,6.54,A,0,RENT,77000,26
0,8400,6.17,A,2,RENT,52000,23
0,2100,14.65,C,5,RENT,60000,22
0,28000,9.91,B,3,OWN,125000,24
0,3500,10.37,B,7,RENT,56000,29
0,6000,8.49,A,26,OWN,114000,23
0,3250,15.99,D,4,OWN,25920,24
0,6000,5.79,A,2,MORTGAGE,62500,24
0,4200,13.61,C,6,OWN,48000,35
0,20000,14.09,D,4,MORTGAGE,75000,25
0,25000,14.09,D,5,RENT,68000,24
0,11200,12.42,B,11,MORTGAGE,71000,37
0,3600,16.02,D,8,RENT,48000,23
0,8000,16.29,D,20,RENT,48000,24
0,16000,12.42,B,11,MORTGAGE,120000,29
0,4000,6.76,A,9,MORTGAGE,38000,22
0,9000,6.62,A,3,MORTGAGE,45000,25
0,10000,6.17,A,3,MORTGAGE,80000,46
0,3000,10.65,B,0,RENT,30000,35
0,6300,6.62,A,0,MORTGAGE,50000,29
0,2100,6.62,A,6,MORTGAGE,61000,22
0,8400,11.49,B,15,RENT,35960,26
0,5200,6.62,A,11,MORTGAGE,49536,22
0,9000,10.99,B,2,MORTGAGE,57600,38
0,9250,8.49,A,8,MORTGAGE,45000,32
0,6250,5.79,A,2,MORTGAGE,46500,31
0,6000,5.42,A,2,MORTGAGE,89000,38
0,4000,,A,6,MORTGAGE,120000,44
0,3000,11.49,B,2,RENT,60000,28
0,25000,16.77,E,1,RENT,104000,24
0,3000,10.74,B,1,RENT,40000,24
0,4650,9.99,B,,RENT,22392,24
0,12000,12.98,C,4,MORTGAGE,90000,33
0,10000,19.29,E,0,RENT,30000,24
0,7200,7.29,A,4,MORTGAGE,150000,29
0,15600,7.9,A,6,MORTGAGE,90000,32
0,7000,13.72,C,14,RENT,36000,31
0,13000,16.29,D,7,RENT,50000,23
0,9000,10.37,B,2,RENT,57500,23
0,8400,14.91,D,3,RENT,33144,35
0,11000,7.29,A,2,RENT,51250,32
0,4000,9.25,B,3,MORTGAGE,85000,26
0,10000,15.62,D,13,MORTGAGE,140000,38
0,2800,7.88,A,6,MORTGAGE,86800,32
0,24000,10.75,B,15,MORTGAGE,87950,28
0,6000,17.27,D,7,MORTGAGE,120000,40
0,5000,,B,5,MORTGAGE,38000,26
0,8000,10.99,B,3,RENT,52000,24
0,8000,6.99,A,0,MORTGAGE,72252,21
0,10400,14.27,C,4,MORTGAGE,45000,25
0,1750,6.76,A,4,RENT,12996,31
0,25000,10.59,B,2,MORTGAGE,100596,35
0,8000,9.99,B,1,RENT,62000,32
0,2000,16.89,D,2,RENT,56000,28
0,3600,11.99,B,4,RENT,39500,28
0,3700,10.74,B,16,MORTGAGE,117000,23
0,12000,5.42,A,4,MORTGAGE,31000,32
0,25000,13.06,C,3,RENT,124499.61,38
0,20000,15.27,C,0,RENT,130000,25
0,5000,8.9,A,5,RENT,20000,34
0,8000,10.37,B,4,RENT,180000,27
0,9000,6.92,A,2,MORTGAGE,64000,34
0,3400,8.49,A,4,RENT,76000,28
0,10800,14.27,C,6,MORTGAGE,110000,42
0,8500,9.63,B,4,MORTGAGE,21221,25
0,21250,6.91,A,30,RENT,51060,25
0,8000,9.99,B,4,MORTGAGE,100000,24
0,6000,14.72,C,15,RENT,36000,25
0,15000,,A,6,MORTGAGE,83004,35
0,4800,7.29,A,56,MORTGAGE,80000,23
0,5000,16.32,D,,RENT,18720,23
0,14000,6.91,A,11,RENT,63000,32
0,21000,11.99,B,24,MORTGAGE,215662,28
0,5800,9.91,B,0,RENT,25000,23
0,6000,10.25,B,34,MORTGAGE,58125.48,26
0,12000,6.62,A,4,RENT,63000,32
0,15000,6.54,A,3,MORTGAGE,150000,25
0,6000,7.88,A,14,MORTGAGE,56004,22
0,12000,,A,3,MORTGAGE,76494,24
0,12375,11.49,B,17,MORTGAGE,56000,25
0,10000,9.91,B,6,RENT,80000,34
0,10000,10.65,B,3,RENT,100000,22
0,4000,14.27,C,9,RENT,32400,26
0,5000,5.99,A,4,MORTGAGE,73000,37
0,5200,5.42,A,,MORTGAGE,31000,25
0,4000,7.88,A,0,RENT,60000,29
0,14750,7.49,A,21,MORTGAGE,69500,27
0,14000,14.17,C,2,RENT,81000,24
0,3600,15.99,D,3,RENT,30000,26
0,8800,8.49,A,,MORTGAGE,83000,27
0,1900,7.51,A,22,MORTGAGE,72000,31
0,3600,6.91,A,5,MORTGAGE,117000,31
0,26000,11.71,B,16,RENT,62500,23
0,2700,10.75,B,2,RENT,30000,26
0,12000,10.36,B,1,RENT,60000,24
0,10000,18.25,D,31,MORTGAGE,95234,35
0,14400,13.49,C,0,RENT,48000,22
0,9600,10.99,B,3,RENT,83000,25
0,9500,8.9,A,2,RENT,56400,22
0,12000,13.72,C,16,MORTGAGE,56650,36
0,9600,7.49,A,8,MORTGAGE,58000,28
0,1500,8.49,A,2,RENT,32004,35
0,7000,10.99,B,13,MORTGAGE,90000,24
0,11000,6.03,A,11,MORTGAGE,65500,28
0,2500,13.72,C,2,RENT,95000,31
0,6550,7.88,A,2,RENT,42000,27
0,16450,16.02,D,0,RENT,45000,31
0,15000,7.88,A,6,MORTGAGE,90084,25
0,12000,13.43,C,5,RENT,92000,25
0,8000,11.12,B,1,RENT,24000,33
0,3000,9.91,B,21,RENT,45600,57
0,8000,8.9,A,3,MORTGAGE,120000,32
0,5000,9.99,B,2,MORTGAGE,130000,27
0,19200,10.99,B,9,RENT,125000,24
0,2000,7.9,A,2,MORTGAGE,30000,31
0,12000,7.88,A,32,MORTGAGE,140000,31
0,18000,11.11,B,8,MORTGAGE,90000,31
0,12000,11.86,B,6,MORTGAGE,75000,24
0,4000,16.29,D,5,OWN,36000,44
0,9250,7.51,A,0,MORTGAGE,70000,38
0,12000,14.72,C,2,RENT,136000,26
0,25000,10.59,B,4,MORTGAGE,70000,23
0,2400,12.68,C,0,RENT,12000,28
0,7000,11.86,B,8,RENT,24996,22
0,15000,11.86,B,3,MORTGAGE,47800,22
0,5000,7.29,A,1,MORTGAGE,60000,25
0,7800,15.62,D,2,RENT,55000,24
0,5000,7.51,A,5,OWN,119000,27
0,7000,16.29,D,15,MORTGAGE,80000,23
0,5000,7.29,A,3,RENT,41500,48
0,2000,7.49,A,2,RENT,55000,23
0,6300,11.99,B,5,OWN,28000,30
0,12000,,A,1,RENT,85000,25
0,10000,10,B,12,MORTGAGE,72000,30
0,12000,7.29,A,2,RENT,84695,36
0,15000,6.03,A,1,RENT,37200,29
0,3000,,A,7,MORTGAGE,72000,24
0,5000,14.65,C,2,RENT,24000,37
0,18000,12.42,B,1,OWN,75000,29
0,4800,7.14,A,,RENT,27180,27
0,28000,8.49,A,12,MORTGAGE,132132,24
0,5000,6.92,A,6,RENT,44908,35
0,3600,,A,0,MORTGAGE,45000,28
0,14000,10.65,B,2,MORTGAGE,85000,35
0,9800,,A,8,OWN,60000,26
0,3000,17.58,D,5,RENT,60000,25
0,4000,7.88,A,5,MORTGAGE,102000,31
0,10000,,B,4,MORTGAGE,135000,24
0,14400,8.9,A,0,OWN,150000,25
0,15000,9.63,B,22,MORTGAGE,32304,48
0,5000,14.84,D,8,RENT,98760,43
0,4000,10.65,B,1,RENT,35000,31
0,10000,,A,5,RENT,100000,31
0,6000,,B,11,MORTGAGE,36000,30
0,6000,19.42,E,2,RENT,36000,33
0,11200,10.36,B,5,RENT,35000,33
0,2400,10.36,B,0,RENT,23520,29
0,4000,13.48,C,2,RENT,82000,26
0,7000,13.23,C,1,MORTGAGE,47200,21
0,6000,6.03,A,25,MORTGAGE,70000,22
0,21600,7.51,A,2,MORTGAGE,70000,48
0,10000,13.99,C,17,MORTGAGE,55000,23
0,12000,7.51,A,3,RENT,36500,38
0,10800,11.99,B,3,MORTGAGE,89000,30
0,5000,14.84,D,0,RENT,65000,37
0,18000,10.99,B,0,MORTGAGE,200000,35
0,6250,14.84,D,2,RENT,28500,22
0,17000,11.49,B,4,RENT,61000,32
0,10000,7.51,A,2,MORTGAGE,100000,25
0,8600,6.03,A,7,MORTGAGE,53724,23
0,8000,13.49,C,0,RENT,30000,23
0,10000,,B,3,RENT,35364,21
0,10000,16.77,D,10,MORTGAGE,60000,25
0,5000,10.99,B,1,RENT,48500,39
0,10000,6.17,A,5,OWN,38400,36
0,14000,6.62,A,4,RENT,86000,23
0,10000,11.71,B,4,MORTGAGE,45000,23
0,3000,7.29,A,8,MORTGAGE,30000,28
0,11300,9.99,B,1,RENT,42000,29
0,12000,6.99,A,4,RENT,51600,27
0,10000,13.49,C,17,MORTGAGE,170000,31
0,3500,6.99,A,3,OWN,49000,30
0,20000,11.49,B,7,RENT,65000,23
0,7875,14.91,D,0,RENT,32000,22
0,6900,6.91,A,0,OWN,40000,24
0,10000,12.23,C,5,MORTGAGE,79380,26
0,13500,11.49,B,6,RENT,201000,39
0,13000,10.38,B,2,MORTGAGE,65000,22
0,6200,12.69,B,2,RENT,40000,22
0,1200,7.14,A,2,RENT,14400,21
0,12000,7.29,A,2,RENT,22452,30
0,2000,13.99,C,1,RENT,22000,23
0,6000,9.91,B,0,RENT,82000,25
0,6000,7.66,A,22,RENT,40800,27
0,8000,11.49,B,7,RENT,31200,24
0,20000,11.12,B,,OWN,60000,22
0,5000,7.91,A,7,RENT,56000,26
0,12375,7.29,A,5,MORTGAGE,33000,22
0,10150,11.99,B,6,RENT,69000,23
0,7000,6.99,A,15,MORTGAGE,65000,23
0,2400,13.8,C,1,MORTGAGE,30996,32
0,3600,13.99,C,14,MORTGAGE,65000,33
0,5000,10.75,B,6,RENT,15600,25
0,14000,18.64,E,3,MORTGAGE,357000,34
0,3000,17.19,E,5,MORTGAGE,75000,29
0,25000,15.21,D,13,RENT,69996,25
0,6925,11.71,B,6,RENT,25000,21
0,5000,12.69,B,5,OWN,50000,24
0,6000,11.71,B,3,RENT,30000,23
0,3000,6.03,A,,MORTGAGE,65000,29
0,20000,,B,7,MORTGAGE,150000,27
0,4600,11.71,B,0,RENT,33000,23
0,10000,8.88,B,8,MORTGAGE,81000,23
0,12000,9.63,B,6,RENT,39996,23
0,1500,7.51,A,0,RENT,45000,23
0,5000,6.03,A,26,MORTGAGE,115000,29
0,12500,6.17,A,4,MORTGAGE,117832,27
0,17500,11.71,B,2,RENT,95950,25
0,6000,10.99,B,3,RENT,52000,47
0,2400,10.99,B,5,RENT,43000,22
0,3000,5.79,A,0,RENT,30000,23
0,15600,13.61,C,9,MORTGAGE,54000,24
0,8000,7.66,A,0,RENT,60000,30
0,13000,12.42,B,0,MORTGAGE,90000,24
0,4800,13.85,C,5,RENT,40800,24
0,17950,,A,2,RENT,130000,26
0,7000,,A,6,MORTGAGE,57000,23
0,20000,17.19,E,5,RENT,96000,31
0,8400,,A,1,OWN,45500,28
0,20000,13.8,C,4,RENT,65000,32
0,1275,6.91,A,,OWN,55000,22
0,6500,5.79,A,3,MORTGAGE,65000,36
0,30000,5.99,A,0,RENT,131000,21
0,3200,16.29,D,2,MORTGAGE,115500,24
0,12000,11.71,B,8,RENT,34000,24
0,4750,10,B,5,RENT,14000,27
0,5600,11.99,B,3,RENT,52884,29
0,5500,14.65,C,0,RENT,73700,24
0,9000,7.51,A,0,MORTGAGE,74000,29
0,4000,6.03,A,12,MORTGAGE,115000,25
0,17000,10.65,B,18,MORTGAGE,72000,26
0,3800,5.79,A,3,MORTGAGE,30000,23
0,4200,13.06,C,14,MORTGAGE,78000,23
0,9000,5.99,A,4,RENT,45000,23
0,10400,5.42,A,0,MORTGAGE,95000,22
0,30000,7.9,A,10,MORTGAGE,84000,34
0,10000,6.99,A,34,MORTGAGE,48528,28
0,6400,11.49,B,2,RENT,31200,39
0,8000,15.99,D,11,RENT,143400,24
0,5500,10.38,B,4,MORTGAGE,27996,22
0,6000,12.99,C,0,MORTGAGE,55000,30
0,9600,7.29,A,18,RENT,81960,22
0,6000,8.49,A,3,MORTGAGE,52000,25
0,9000,7.9,A,6,RENT,38400,24
0,6000,11.49,B,5,RENT,60000,22
0,20000,6.99,A,14,MORTGAGE,60000,29
0,5000,12.69,B,5,MORTGAGE,100000,31
0,12925,,A,18,MORTGAGE,92000,46
0,2000,7.66,A,2,RENT,44000,25
0,20000,14.27,C,3,MORTGAGE,234000,25
0,13125,,B,12,MORTGAGE,150000,33
0,4375,12.69,B,0,RENT,15000,26
0,14000,7.14,A,0,RENT,54000,22
0,7500,7.29,A,7,MORTGAGE,132000,40
0,10000,10.36,B,1,MORTGAGE,85000,23
0,2000,10.37,B,3,RENT,40000,31
0,5000,,A,8,RENT,60000,30
0,17475,7.51,A,0,RENT,58000,22
0,7000,14.91,D,2,RENT,46000,29
0,4650,8.49,A,16,MORTGAGE,85000,26
0,10000,9.63,B,3,MORTGAGE,44000,38
0,6000,10.74,B,20,OWN,28800,24
0,19000,13.72,C,21,RENT,35576,30
0,5000,14.35,C,0,RENT,31000,35
0,12000,11.11,B,3,MORTGAGE,100000,22
0,6475,9.91,B,4,RENT,25000,23
0,5000,6.62,A,5,MORTGAGE,38000,35
0,3100,11.11,B,18,MORTGAGE,129900,27
0,5400,5.42,A,5,OWN,33600,27
0,8000,12.69,B,6,OWN,95000,39
0,8500,7.49,A,23,RENT,54000,32
0,3000,8.9,A,0,MORTGAGE,43200,31
0,6000,12.69,B,0,RENT,40000,32
0,5000,13.35,C,2,RENT,45000,31
0,10500,6.91,A,7,MORTGAGE,68399,26
0,21000,10.59,B,14,MORTGAGE,90000,38
0,7000,7.29,A,,RENT,30600,21
0,16000,8.9,A,0,RENT,75000,30
0,6625,10.38,B,4,RENT,51000,31
0,6500,5.42,A,,MORTGAGE,35352,23
0,10000,14.09,D,1,MORTGAGE,140000,38
0,25000,13.49,C,3,RENT,60000,28
0,14500,7.66,A,,RENT,30000,26
0,21000,10.25,B,4,MORTGAGE,105000,41
0,5600,10.59,B,3,MORTGAGE,33000,30
0,15000,,A,20,MORTGAGE,55000,23
0,3125,8.9,A,6,MORTGAGE,42000,24
0,9000,16.77,D,5,RENT,32000,29
0,4200,7.49,A,0,RENT,50426,42
0,10000,12.69,B,9,RENT,90000,23
0,15000,8.49,A,0,MORTGAGE,37000,22
0,4000,10.37,B,4,RENT,58320,23
0,1200,15.23,C,4,RENT,58000,23
0,20000,6.17,A,13,RENT,59000,26
0,2500,10.99,B,2,OWN,36000,29
0,12000,,A,27,MORTGAGE,56000,24
0,15000,12.61,C,0,RENT,56496,28
0,9000,6.62,A,11,MORTGAGE,98400,23
0,6000,8.88,B,0,RENT,50000,29
0,30000,17.27,D,0,RENT,171600,25
0,2400,7.66,A,10,RENT,37500,28
0,3000,12.42,B,11,RENT,61200,23
0,10000,6.03,A,3,MORTGAGE,50000,23
0,6500,7.51,A,7,RENT,28000,26
0,3250,7.88,A,2,RENT,10000,31
0,24500,10.99,B,2,MORTGAGE,275004,40
0,16000,13.11,C,15,RENT,108996,37
0,6000,12.99,C,8,RENT,69528,22
0,10000,7.49,A,4,MORTGAGE,37000,28
0,24000,7.9,A,4,RENT,65000,30
0,7500,15.23,C,5,RENT,37000,31
0,5000,9.99,B,7,RENT,63800,23
0,3600,15.96,C,3,RENT,40000,23
0,1000,10.36,B,5,RENT,35000,30
0,10000,9.99,B,5,RENT,36000,23
0,11000,16.07,D,0,RENT,45000,27
0,1800,11.99,B,5,RENT,33195.2,23
0,3600,16.77,D,1,RENT,105000,22
0,5000,5.79,A,1,MORTGAGE,25040,24
0,12000,,A,11,MORTGAGE,60000,23
0,12000,7.14,A,19,RENT,90444,29
0,2800,6.99,A,4,RENT,47000,28
0,18000,7.9,A,21,MORTGAGE,60000,24
0,10000,16.77,D,6,OWN,45000,35
0,10000,14.35,C,0,MORTGAGE,125000,29
0,9600,,A,0,MORTGAGE,54000,30
0,6000,8.49,A,3,RENT,70000,47
0,12000,6.03,A,9,MORTGAGE,74000,25
0,1500,,C,0,MORTGAGE,14400,21
0,14000,9.99,B,14,MORTGAGE,70032,40
0,1000,11.49,B,7,OWN,55000,23
0,13250,,D,15,RENT,40000,25
0,16750,6.91,A,,MORTGAGE,49000,22
0,2500,5.99,A,2,MORTGAGE,65000,28
0,3300,11.71,B,1,RENT,44760,30
0,3000,13.98,C,7,RENT,14400,32
0,8000,5.99,A,1,MORTGAGE,50000,28
0,15000,13.72,C,7,RENT,65000,36
0,2400,15.28,D,0,RENT,25000,26
0,1500,6.91,A,5,RENT,26400,37
0,8000,6.76,A,8,MORTGAGE,50648,26
0,4500,12.69,B,6,OWN,78000,24
0,25000,13.11,C,21,RENT,72612,25
0,5000,17.58,D,0,RENT,21600,25
0,7000,6.62,A,0,RENT,33000,23
0,9600,6.99,A,8,MORTGAGE,50000,24
0,4500,6.76,A,7,MORTGAGE,32000,24
0,18225,10.99,B,0,MORTGAGE,50000,31
0,5000,5.42,A,7,OWN,61000,34
0,6600,14.27,C,4,MORTGAGE,43000,22
0,5000,7.88,A,4,MORTGAGE,45000,25
0,4200,6.62,A,6,RENT,69000,26
0,12375,14.27,C,20,RENT,36000,36
0,6000,8.9,A,5,RENT,110000,42
0,17050,12.42,B,14,MORTGAGE,53000,28
0,12000,7.88,A,1,MORTGAGE,85000,24
0,2000,12.42,B,0,RENT,30000,25
0,29700,12.99,C,6,MORTGAGE,75000,26
0,6150,,B,17,MORTGAGE,72000,27
0,6000,7.51,A,9,MORTGAGE,59000,26
0,15000,15.21,D,3,RENT,61584,27
0,9600,5.42,A,18,MORTGAGE,49200,27
0,2500,6.39,A,34,RENT,34800,23
0,15000,7.9,A,2,RENT,85000,25
0,25000,10.75,B,4,MORTGAGE,134748,25
0,4375,9.99,B,,RENT,16800,24
0,7000,10.65,B,23,RENT,85000,30
0,18000,10.38,B,14,MORTGAGE,36000,38
0,10000,10.65,B,8,RENT,39870,37
0,1075,,A,0,RENT,38000,23
0,6000,6.92,A,0,MORTGAGE,110000,30
0,6000,8.49,A,10,RENT,80000,33
0,4750,14.84,D,7,RENT,37000,30
0,3000,7.51,A,2,RENT,15000,22
0,5000,9.99,B,0,RENT,21600,26
0,12000,6.62,A,13,MORTGAGE,125000,54
0,8000,13.11,C,8,RENT,87000,45
0,20000,6.17,A,16,MORTGAGE,70000,23
0,12000,15.27,C,3,MORTGAGE,60000,23
0,10000,11.71,B,5,MORTGAGE,60000,23
0,8000,9.62,B,3,RENT,40000,32
0,12000,16.77,D,14,RENT,48000,24
0,7000,11.71,B,0,RENT,57000,27
0,12000,5.42,A,16,MORTGAGE,56700,23
0,5400,10.37,B,4,RENT,28800,40
0,5000,7.51,A,9,RENT,82000,33
0,10000,11.71,B,4,RENT,50000,21
0,1900,,C,7,RENT,19392,26
0,20000,17.51,E,3,MORTGAGE,80600,24
0,13000,,D,6,RENT,67000,38
0,20000,14.84,D,6,RENT,60000,23
0,7000,,C,19,MORTGAGE,125000,30
0,3600,5.99,A,3,RENT,30000,23
0,4600,11.11,B,2,MORTGAGE,90000,39
0,5000,6.91,A,0,RENT,24414,30
0,8000,13.49,C,12,RENT,71000,26
0,11000,15.33,D,15,RENT,47000,27
0,15000,10,B,7,MORTGAGE,41604,30
0,13200,12.23,C,4,RENT,76000,25
0,12000,13.49,C,7,MORTGAGE,75000,24
0,15000,6.54,A,13,MORTGAGE,27500,28
0,2000,15.23,C,11,MORTGAGE,60000,23
0,3500,5.79,A,2,MORTGAGE,92000,31
0,10000,6.62,A,4,RENT,85000,30
0,24000,,A,3,MORTGAGE,115000,27
0,12000,7.51,A,1,RENT,50000,24
0,12000,7.29,A,3,RENT,52000,32
0,9450,16.77,D,1,RENT,26000,21
0,10000,9.88,B,5,MORTGAGE,45000,31
0,2400,14.09,D,3,RENT,44004,23
0,4900,11.71,B,23,RENT,30000,27
0,4000,11.49,B,5,MORTGAGE,65000,23
0,5000,7.51,A,5,RENT,27360,22
0,10000,7.9,A,1,MORTGAGE,62000,23
0,25000,11.49,B,17,MORTGAGE,110196,22
0,25000,11.49,B,1,MORTGAGE,110000,25
0,5000,10.99,B,21,MORTGAGE,108000,30
0,15000,,B,4,MORTGAGE,69500,34
0,18200,9.91,B,2,RENT,36400,25
0,14000,,B,6,RENT,80000,26
0,5000,17.51,E,1,RENT,27911.52,29
0,3100,7.9,A,7,MORTGAGE,53000,34
0,14000,12.69,B,0,RENT,95000,23
0,8000,6.91,A,2,MORTGAGE,64000,34
0,15000,15.96,C,29,MORTGAGE,95000,26
0,5500,15.28,D,0,RENT,50000,21
0,1500,,A,4,MORTGAGE,45000,24
0,8000,7.29,A,15,RENT,55000,27
0,20000,6.99,A,7,RENT,42224,22
0,22750,14.46,D,1,RENT,52000,29
0,4200,15.95,E,6,RENT,54996,29
0,2375,11.11,B,,RENT,15864,40
0,12000,7.49,A,4,RENT,20400,48
0,3000,,A,1,RENT,17520,37
0,4800,10.59,B,1,RENT,45000,33
0,11475,13.72,C,17,RENT,65000,30
0,3600,5.99,A,5,RENT,55000,23
0,5875,14.54,D,3,RENT,56000,23
0,2500,11.99,B,17,RENT,75000,28
0,5000,10.75,B,,RENT,12360,21
0,16800,6.03,A,5,MORTGAGE,75000,28
0,4000,10.99,B,2,OWN,14400,22
0,8000,12.68,C,2,RENT,43000,27
0,2000,9.88,B,5,OWN,12000,44
0,16050,17.14,E,1,RENT,45000,25
0,7000,5.79,A,7,MORTGAGE,90000,34
0,15000,10.62,B,18,MORTGAGE,69000,29
0,10000,12.69,B,2,RENT,52000,28
0,25000,7.49,A,0,OWN,150075,21
0,13600,6.03,A,5,RENT,85000,23
0,9600,12.99,C,6,RENT,94000,24
0,13200,,A,2,MORTGAGE,58000,30
0,1500,10.38,B,13,MORTGAGE,35000,41
0,10000,12.98,C,2,MORTGAGE,53004,28
0,4800,10.74,B,3,MORTGAGE,48000,25
0,10000,12.42,B,4,RENT,45000,29
0,10400,9.91,B,6,RENT,40000,25
0,4800,7.51,A,24,MORTGAGE,110000,28
0,1500,18.79,E,0,RENT,24000,22
0,17500,7.29,A,11,MORTGAGE,43000,27
0,6000,6.99,A,0,RENT,55182.4,40
0,9200,7.88,A,2,RENT,73000,29
0,5000,9.25,B,0,MORTGAGE,38400,23
0,28000,11.71,B,22,MORTGAGE,62000,34
0,14000,6.92,A,14,RENT,37000,22
0,15000,16.49,D,3,RENT,75531,26
0,9000,8.49,A,21,RENT,62400,22
0,17000,14.27,C,10,MORTGAGE,74000,34
0,4000,12.42,B,5,MORTGAGE,38000,23
0,5000,13.8,C,0,RENT,20000,31
0,1700,8.49,A,6,RENT,53040,28
0,13000,6.62,A,8,MORTGAGE,80000,37
0,7500,13.49,C,4,RENT,46000,27
0,11000,13.43,C,4,MORTGAGE,71000,29
0,7000,9.99,B,2,RENT,37000,24
0,2500,7.49,A,3,OWN,26000,28
0,25000,10.99,B,17,RENT,90000,25
0,3000,10.75,B,7,RENT,32640,26
0,7000,11.99,B,1,RENT,48000,33
0,10000,16.89,D,,MORTGAGE,60000,25
0,2000,5.42,A,34,MORTGAGE,123996,26
0,8000,15.96,C,8,RENT,70000,26
0,5000,11.11,B,,OWN,18000,21
0,24000,6.62,A,22,MORTGAGE,88620,22
0,10000,13.23,C,11,MORTGAGE,97800,54
0,3000,,B,1,RENT,14400,35
0,15500,7.88,A,15,RENT,71760,22
0,12500,5.99,A,5,MORTGAGE,75000,26
0,18000,13.23,C,1,RENT,61500,25
0,20000,6.91,A,13,RENT,55000,24
0,25000,14.83,D,2,MORTGAGE,146000,24
0,20000,11.11,B,8,RENT,54000,32
0,10425,11.49,B,15,MORTGAGE,98320,35
0,7500,7.29,A,4,MORTGAGE,45000,35
0,3000,5.79,A,0,RENT,79272,44
0,8000,6.03,A,19,MORTGAGE,86400,32
0,10000,12.68,C,0,RENT,30000,27
0,3500,10.62,B,5,RENT,67500,35
0,6300,9.91,B,22,RENT,49000,32
0,5000,14.91,D,4,MORTGAGE,64312,22
0,6000,6.99,A,9,RENT,65000,31
0,9400,6.91,A,2,RENT,31200,27
0,12000,11.86,B,11,MORTGAGE,37000,32
0,21000,11.71,B,3,MORTGAGE,125000,32
0,20000,6.54,A,0,RENT,90000,27
0,14000,5.42,A,3,RENT,85000,29
0,3500,,C,4,MORTGAGE,74000,26
